"County, State",GEO ID,FSRR2010,State,County
"Linn County, Missouri",0500000US29115,67,29,115
"Livingston County, Missouri",0500000US29117,70.3,29,117
"McDonald County, Missouri",0500000US29119,60.4,29,119
"Macon County, Missouri",0500000US29121,67.7,29,121
"Madison County, Missouri",0500000US29123,66.8,29,123
"Maries County, Missouri",0500000US29125,60.9,29,125
"Marion County, Missouri",0500000US29127,71.9,29,127
"Mercer County, Missouri",0500000US29129,53.5,29,129
"Miller County, Missouri",0500000US29131,58.1,29,131
"Mississippi County, Missouri",0500000US29133,64.7,29,133
"Moniteau County, Missouri",0500000US29135,69.1,29,135
"Monroe County, Missouri",0500000US29137,61.7,29,137
"Montgomery County, Missouri",0500000US29139,63.7,29,139
"Morgan County, Missouri",0500000US29141,46.5,29,141
"New Madrid County, Missouri",0500000US29143,60.6,29,143
"Newton County, Missouri",0500000US29145,68.7,29,145
"Nodaway County, Missouri",0500000US29147,69.1,29,147
"Oregon County, Missouri",0500000US29149,59.7,29,149
"Osage County, Missouri",0500000US29151,65.3,29,151
"Ozark County, Missouri",0500000US29153,54.7,29,153
"Pemiscot County, Missouri",0500000US29155,55.2,29,155
"Perry County, Missouri",0500000US29157,72.1,29,157
"Pettis County, Missouri",0500000US29159,69.5,29,159
"Phelps County, Missouri",0500000US29161,64,29,161
"Pike County, Missouri",0500000US29163,66.7,29,163
"Platte County, Missouri",0500000US29165,72.4,29,165
"Polk County, Missouri",0500000US29167,65.6,29,167
"Pulaski County, Missouri",0500000US29169,57,29,169
"Putnam County, Missouri",0500000US29171,57.7,29,171
"Ralls County, Missouri",0500000US29173,65.9,29,173
"Randolph County, Missouri",0500000US29175,66.3,29,175
"Ray County, Missouri",0500000US29177,71.1,29,177
"Reynolds County, Missouri",0500000US29179,45.2,29,179
"Ripley County, Missouri",0500000US29181,53.8,29,181
"St. Charles County, Missouri",0500000US29183,77.3,29,183
"St. Clair County, Missouri",0500000US29185,57.6,29,185
"Ste. Genevieve County, Missouri",0500000US29186,70.3,29,186
"St. Francois County, Missouri",0500000US29187,64.9,29,187
"St. Louis County, Missouri",0500000US29189,75.2,29,189
"Saline County, Missouri",0500000US29195,66.7,29,195
"Schuyler County, Missouri",0500000US29197,64.5,29,197
"Scotland County, Missouri",0500000US29199,66,29,199
"Scott County, Missouri",0500000US29201,64.8,29,201
"Shannon County, Missouri",0500000US29203,57.8,29,203
"Shelby County, Missouri",0500000US29205,67.7,29,205
"Stoddard County, Missouri",0500000US29207,68,29,207
"Stone County, Missouri",0500000US29209,52.4,29,209
"Sullivan County, Missouri",0500000US29211,58,29,211
"Taney County, Missouri",0500000US29213,48.7,29,213
"Texas County, Missouri",0500000US29215,65,29,215
"Vernon County, Missouri",0500000US29217,64.2,29,217
"Warren County, Missouri",0500000US29219,63.6,29,219
"Washington County, Missouri",0500000US29221,54.3,29,221
"Wayne County, Missouri",0500000US29223,47.9,29,223
"Webster County, Missouri",0500000US29225,68.9,29,225
"Worth County, Missouri",0500000US29227,59.2,29,227
"Wright County, Missouri",0500000US29229,64.5,29,229
"St. Louis city, Missouri",0500000US29510,56.7,29,510
"Beaverhead County, Montana",0500000US30001,56,30,001
"Big Horn County, Montana",0500000US30003,53.6,30,003
"Blaine County, Montana",0500000US30005,57.4,30,005
"Broadwater County, Montana",0500000US30007,68.2,30,007
"Carbon County, Montana",0500000US30009,54.8,30,009
"Carter County, Montana",0500000US30011,52.8,30,011
"Cascade County, Montana",0500000US30013,70.1,30,013
"Chouteau County, Montana",0500000US30015,59.9,30,015
"Custer County, Montana",0500000US30017,69.7,30,017
"Daniels County, Montana",0500000US30019,58.6,30,019
"Dawson County, Montana",0500000US30021,67.7,30,021
"Deer Lodge County, Montana",0500000US30023,61.4,30,023
"Fallon County, Montana",0500000US30025,64,30,025
"Fergus County, Montana",0500000US30027,67.5,30,027
"Flathead County, Montana",0500000US30029,57.9,30,029
"Gallatin County, Montana",0500000US30031,65.6,30,031
"Garfield County, Montana",0500000US30033,46.9,30,033
"Glacier County, Montana",0500000US30035,61.6,30,035
"Golden Valley County, Montana",0500000US30037,54.9,30,037
"Granite County, Montana",0500000US30039,39.6,30,039
"Hill County, Montana",0500000US30041,62.2,30,041
"Jefferson County, Montana",0500000US30043,70.4,30,043
"Judith Basin County, Montana",0500000US30045,56.1,30,045
"Lake County, Montana",0500000US30047,35,30,047
"Lewis and Clark County, Montana",0500000US30049,68.5,30,049
"Liberty County, Montana",0500000US30051,61.5,30,051
"Lincoln County, Montana",0500000US30053,55.3,30,053
"McCone County, Montana",0500000US30055,54.2,30,055
"Madison County, Montana",0500000US30057,37.9,30,057
"Meagher County, Montana",0500000US30059,43.2,30,059
"Mineral County, Montana",0500000US30061,47.7,30,061
"Missoula County, Montana",0500000US30063,70.4,30,063
"Musselshell County, Montana",0500000US30065,57.3,30,065
"Park County, Montana",0500000US30067,55.8,30,067
"Petroleum County, Montana",0500000US30069,51.2,30,069
"Phillips County, Montana",0500000US30071,60.4,30,071
"Pondera County, Montana",0500000US30073,67.3,30,073
"Powder River County, Montana",0500000US30075,51.2,30,075
"Powell County, Montana",0500000US30077,59.7,30,077
"Prairie County, Montana",0500000US30079,65.2,30,079
"Ravalli County, Montana",0500000US30081,62.6,30,081
"Richland County, Montana",0500000US30083,67.6,30,083
"Roosevelt County, Montana",0500000US30085,60.1,30,085
"Rosebud County, Montana",0500000US30087,61.7,30,087
"Sanders County, Montana",0500000US30089,57.3,30,089
"Sheridan County, Montana",0500000US30091,60.9,30,091
"Silver Bow County, Montana",0500000US30093,68.6,30,093
"Stillwater County, Montana",0500000US30095,59.5,30,095
"Sweet Grass County, Montana",0500000US30097,55.1,30,097
"Teton County, Montana",0500000US30099,70.5,30,099
"Toole County, Montana",0500000US30101,59.6,30,101
"Treasure County, Montana",0500000US30103,58.4,30,103
"Valley County, Montana",0500000US30105,51.5,30,105
"Wheatland County, Montana",0500000US30107,59.3,30,107
"Wibaux County, Montana",0500000US30109,62.1,30,109
"Yellowstone County, Montana",0500000US30111,73.8,30,111
"Adams County, Nebraska",0500000US31001,75.5,31,001
"Antelope County, Nebraska",0500000US31003,70.7,31,003
"Arthur County, Nebraska",0500000US31005,61.4,31,005
"Banner County, Nebraska",0500000US31007,60.5,31,007
"Blaine County, Nebraska",0500000US31009,50.5,31,009
"Boone County, Nebraska",0500000US31011,75.1,31,011
"Box Butte County, Nebraska",0500000US31013,66.6,31,013
"Boyd County, Nebraska",0500000US31015,54.2,31,015
"Brown County, Nebraska",0500000US31017,62.6,31,017
"Buffalo County, Nebraska",0500000US31019,73.1,31,019
"Burt County, Nebraska",0500000US31021,69.4,31,021
"Butler County, Nebraska",0500000US31023,72.9,31,023
"Cass County, Nebraska",0500000US31025,65.6,31,025
"Cedar County, Nebraska",0500000US31027,69.7,31,027
"Chase County, Nebraska",0500000US31029,69.5,31,029
"Cherry County, Nebraska",0500000US31031,61.6,31,031
"Cheyenne County, Nebraska",0500000US31033,67.6,31,033
"Clay County, Nebraska",0500000US31035,72.8,31,035
"Colfax County, Nebraska",0500000US31037,67.2,31,037
"Cuming County, Nebraska",0500000US31039,73.1,31,039
"Custer County, Nebraska",0500000US31041,70.3,31,041
"Dakota County, Nebraska",0500000US31043,66.8,31,043
"Dawes County, Nebraska",0500000US31045,65,31,045
"Dawson County, Nebraska",0500000US31047,69,31,047
"Deuel County, Nebraska",0500000US31049,69.1,31,049
"Dixon County, Nebraska",0500000US31051,72.3,31,051
"Dodge County, Nebraska",0500000US31053,71.4,31,053
"Douglas County, Nebraska",0500000US31055,70.9,31,055
"Dundy County, Nebraska",0500000US31057,63.7,31,057
"Fillmore County, Nebraska",0500000US31059,68.3,31,059
"Franklin County, Nebraska",0500000US31061,67.4,31,061
"Frontier County, Nebraska",0500000US31063,59.6,31,063
"Furnas County, Nebraska",0500000US31065,65.7,31,065
"Gage County, Nebraska",0500000US31067,74.3,31,067
"Garden County, Nebraska",0500000US31069,55.2,31,069
"Garfield County, Nebraska",0500000US31071,61.6,31,071
"Gosper County, Nebraska",0500000US31073,55,31,073
"Grant County, Nebraska",0500000US31075,60.4,31,075
"Greeley County, Nebraska",0500000US31077,68.5,31,077
"Hall County, Nebraska",0500000US31079,73.2,31,079
"Hamilton County, Nebraska",0500000US31081,70.9,31,081
"Harlan County, Nebraska",0500000US31083,54.3,31,083
"Hayes County, Nebraska",0500000US31085,53.9,31,085
"Hitchcock County, Nebraska",0500000US31087,56.8,31,087
"Holt County, Nebraska",0500000US31089,68.1,31,089
"Hooker County, Nebraska",0500000US31091,68.5,31,091
"Howard County, Nebraska",0500000US31093,73.7,31,093
"Jefferson County, Nebraska",0500000US31095,68.9,31,095
"Johnson County, Nebraska",0500000US31097,69,31,097
"Kearney County, Nebraska",0500000US31099,72.6,31,099
"Keith County, Nebraska",0500000US31101,57.1,31,101
"Keya Paha County, Nebraska",0500000US31103,54.6,31,103
"Kimball County, Nebraska",0500000US31105,65.2,31,105
"Knox County, Nebraska",0500000US31107,62.8,31,107
"Lancaster County, Nebraska",0500000US31109,74.6,31,109
"Lincoln County, Nebraska",0500000US31111,69.2,31,111
"Logan County, Nebraska",0500000US31113,65.3,31,113
"Loup County, Nebraska",0500000US31115,58.2,31,115
"McPherson County, Nebraska",0500000US31117,57.6,31,117
"Madison County, Nebraska",0500000US31119,71.9,31,119
"Merrick County, Nebraska",0500000US31121,70.1,31,121
"Morrill County, Nebraska",0500000US31123,60,31,123
"Nance County, Nebraska",0500000US31125,69.1,31,125
"Nemaha County, Nebraska",0500000US31127,68.2,31,127
"Nuckolls County, Nebraska",0500000US31129,70.6,31,129
"Otoe County, Nebraska",0500000US31131,73.1,31,131
"Pawnee County, Nebraska",0500000US31133,62.2,31,133
"Perkins County, Nebraska",0500000US31135,69.4,31,135
"Phelps County, Nebraska",0500000US31137,73.2,31,137
"Pierce County, Nebraska",0500000US31139,75.9,31,139
"Platte County, Nebraska",0500000US31141,76.1,31,141
"Polk County, Nebraska",0500000US31143,67.6,31,143
"Red Willow County, Nebraska",0500000US31145,70.3,31,145
"Richardson County, Nebraska",0500000US31147,68.7,31,147
"Rock County, Nebraska",0500000US31149,59.8,31,149
"Saline County, Nebraska",0500000US31151,69.2,31,151
"Sarpy County, Nebraska",0500000US31153,75.4,31,153
"Saunders County, Nebraska",0500000US31155,65.9,31,155
"Scotts Bluff County, Nebraska",0500000US31157,65.2,31,157
"Seward County, Nebraska",0500000US31159,73.7,31,159
"Sheridan County, Nebraska",0500000US31161,61.7,31,161
"Sherman County, Nebraska",0500000US31163,62.2,31,163
"Sioux County, Nebraska",0500000US31165,49.9,31,165
"Stanton County, Nebraska",0500000US31167,72.1,31,167
"Thayer County, Nebraska",0500000US31169,72,31,169
"Thomas County, Nebraska",0500000US31171,59.5,31,171
"Thurston County, Nebraska",0500000US31173,,31,173
"Valley County, Nebraska",0500000US31175,68.4,31,175
"Washington County, Nebraska",0500000US31177,74.6,31,177
"Wayne County, Nebraska",0500000US31179,74.1,31,179
"Webster County, Nebraska",0500000US31181,70.7,31,181
"Wheeler County, Nebraska",0500000US31183,52.1,31,183
"York County, Nebraska",0500000US31185,70.8,31,185
"Churchill County, Nevada",0500000US32001,68.3,32,001
"Clark County, Nevada",0500000US32003,60.4,32,003
"Douglas County, Nevada",0500000US32005,58.9,32,005
"Elko County, Nevada",0500000US32007,57.1,32,007
"Esmeralda County, Nevada",0500000US32009,31.7,32,009
"Eureka County, Nevada",0500000US32011,40.2,32,011
"Humboldt County, Nevada",0500000US32013,58,32,013
"Lander County, Nevada",0500000US32015,50.4,32,015
"Lincoln County, Nevada",0500000US32017,53.6,32,017
"Lyon County, Nevada",0500000US32019,60.6,32,019
"Mineral County, Nevada",0500000US32021,53.2,32,021
"Nye County, Nevada",0500000US32023,53.4,32,023
"Pershing County, Nevada",0500000US32027,56.1,32,027
"Storey County, Nevada",0500000US32029,47.2,32,029
"Washoe County, Nevada",0500000US32031,66.9,32,031
"White Pine County, Nevada",0500000US32033,56,32,033
"Carson City, Nevada",0500000US32510,71.1,32,510
"Belknap County, New Hampshire",0500000US33001,54.8,33,001
"Carroll County, New Hampshire",0500000US33003,47.8,33,003
"Cheshire County, New Hampshire",0500000US33005,63.5,33,005
"Coos County, New Hampshire",0500000US33007,59.2,33,007
"Grafton County, New Hampshire",0500000US33009,53.7,33,009
"Hillsborough County, New Hampshire",0500000US33011,69.5,33,011
"Merrimack County, New Hampshire",0500000US33013,67.5,33,013
"Rockingham County, New Hampshire",0500000US33015,67.1,33,015
"Strafford County, New Hampshire",0500000US33017,66.8,33,017
"Sullivan County, New Hampshire",0500000US33019,56.4,33,019
"Atlantic County, New Jersey",0500000US34001,59.9,34,001
"Bergen County, New Jersey",0500000US34003,72.4,34,003
"Burlington County, New Jersey",0500000US34005,75.3,34,005
"Camden County, New Jersey",0500000US34007,71.3,34,007
"Cape May County, New Jersey",0500000US34009,32.6,34,009
"Cumberland County, New Jersey",0500000US34011,66.8,34,011
"Essex County, New Jersey",0500000US34013,59.7,34,013
"Gloucester County, New Jersey",0500000US34015,74,34,015
"Hudson County, New Jersey",0500000US34017,61.3,34,017
"Hunterdon County, New Jersey",0500000US34019,75,34,019
"Mercer County, New Jersey",0500000US34021,69,34,021
"Middlesex County, New Jersey",0500000US34023,71.4,34,023
"Monmouth County, New Jersey",0500000US34025,70.1,34,025
"Morris County, New Jersey",0500000US34027,75.4,34,027
"Ocean County, New Jersey",0500000US34029,63.5,34,029
"Passaic County, New Jersey",0500000US34031,67.6,34,031
"Salem County, New Jersey",0500000US34033,68.3,34,033
"Somerset County, New Jersey",0500000US34035,75.1,34,035
"Sussex County, New Jersey",0500000US34037,65.6,34,037
"Union County, New Jersey",0500000US34039,70,34,039
"Warren County, New Jersey",0500000US34041,70.4,34,041
"Bernalillo County, New Mexico",0500000US35001,67.7,35,001
"Catron County, New Mexico",0500000US35003,22.5,35,003
"Chaves County, New Mexico",0500000US35005,64.4,35,005
"Cibola County, New Mexico",0500000US35006,48.6,35,006
"Colfax County, New Mexico",0500000US35007,40.6,35,007
"Curry County, New Mexico",0500000US35009,58.7,35,009
"De Baca County, New Mexico",0500000US35011,47.2,35,011
"Doña Ana County, New Mexico",0500000US35013,60.1,35,013
"Eddy County, New Mexico",0500000US35015,61.9,35,015
"Grant County, New Mexico",0500000US35017,49.9,35,017
"Guadalupe County, New Mexico",0500000US35019,43.2,35,019
"Harding County, New Mexico",0500000US35021,47,35,021
"Hidalgo County, New Mexico",0500000US35023,54.3,35,023
"Lea County, New Mexico",0500000US35025,60.8,35,025
"Lincoln County, New Mexico",0500000US35027,35.2,35,027
"Los Alamos County, New Mexico",0500000US35028,77.5,35,028
"Luna County, New Mexico",0500000US35029,56.6,35,029
"McKinley County, New Mexico",0500000US35031,54.5,35,031
"Mora County, New Mexico",0500000US35033,42.4,35,033
"Otero County, New Mexico",0500000US35035,49.9,35,035
"Quay County, New Mexico",0500000US35037,46.8,35,037
"Rio Arriba County, New Mexico",0500000US35039,41.9,35,039
"Roosevelt County, New Mexico",0500000US35041,59.4,35,041
"Sandoval County, New Mexico",0500000US35043,65.6,35,043
"San Juan County, New Mexico",0500000US35045,59.4,35,045
"San Miguel County, New Mexico",0500000US35047,43.1,35,047
"Santa Fe County, New Mexico",0500000US35049,60.7,35,049
"Sierra County, New Mexico",0500000US35051,45.2,35,051
"Socorro County, New Mexico",0500000US35053,49.2,35,053
"Taos County, New Mexico",0500000US35055,41.7,35,055
"Torrance County, New Mexico",0500000US35057,47.7,35,057
"Union County, New Mexico",0500000US35059,49.2,35,059
"Valencia County, New Mexico",0500000US35061,59.1,35,061
"Albany County, New York",0500000US36001,68.7,36,001
"Allegany County, New York",0500000US36003,51.5,36,003
"Bronx County, New York",0500000US36005,64,36,005
"Broome County, New York",0500000US36007,67.8,36,007
"Cattaraugus County, New York",0500000US36009,57.4,36,009
"Cayuga County, New York",0500000US36011,63.9,36,011
"Chautauqua County, New York",0500000US36013,60.8,36,013
"Chemung County, New York",0500000US36015,70.8,36,015
"Chenango County, New York",0500000US36017,58.1,36,017
"Clinton County, New York",0500000US36019,61.9,36,019
"Columbia County, New York",0500000US36021,50.4,36,021
"Cortland County, New York",0500000US36023,66.7,36,023
"Delaware County, New York",0500000US36025,49.9,36,025
"Dutchess County, New York",0500000US36027,65.7,36,027
"Erie County, New York",0500000US36029,69.6,36,029
"Essex County, New York",0500000US36031,51.5,36,031
"Franklin County, New York",0500000US36033,59.4,36,033
"Fulton County, New York",0500000US36035,62.8,36,035
"Genesee County, New York",0500000US36037,70.7,36,037
"Greene County, New York",0500000US36039,49.7,36,039
"Hamilton County, New York",0500000US36041,40,36,041
"Herkimer County, New York",0500000US36043,67,36,043
"Jefferson County, New York",0500000US36045,59.1,36,045
"Kings County, New York",0500000US36047,57.2,36,047
"Lewis County, New York",0500000US36049,66.2,36,049
"Livingston County, New York",0500000US36051,66.6,36,051
"Madison County, New York",0500000US36053,66.7,36,053
"Monroe County, New York",0500000US36055,72.7,36,055
"Montgomery County, New York",0500000US36057,58.5,36,057
"Nassau County, New York",0500000US36059,70.4,36,059
"New York County, New York",0500000US36061,66.2,36,061
"Niagara County, New York",0500000US36063,69.3,36,063
"Oneida County, New York",0500000US36065,65,36,065
"Onondaga County, New York",0500000US36067,71.1,36,067
"Ontario County, New York",0500000US36069,70.1,36,069
"Orange County, New York",0500000US36071,61.9,36,071
"Orleans County, New York",0500000US36073,66.8,36,073
"Oswego County, New York",0500000US36075,63.5,36,075
"Otsego County, New York",0500000US36077,57,36,077
"Putnam County, New York",0500000US36079,66.8,36,079
"Queens County, New York",0500000US36081,60.8,36,081
"Rensselaer County, New York",0500000US36083,65.8,36,083
"Richmond County, New York",0500000US36085,65.1,36,085
"Rockland County, New York",0500000US36087,71.6,36,087
"St. Lawrence County, New York",0500000US36089,62.3,36,089
"Saratoga County, New York",0500000US36091,71.1,36,091
"Schenectady County, New York",0500000US36093,69.7,36,093
"Schoharie County, New York",0500000US36095,58.4,36,095
"Schuyler County, New York",0500000US36097,58.6,36,097
"Seneca County, New York",0500000US36099,63.5,36,099
"Steuben County, New York",0500000US36101,60.7,36,101
"Suffolk County, New York",0500000US36103,67.6,36,103
"Sullivan County, New York",0500000US36105,42.5,36,105
"Tioga County, New York",0500000US36107,71.7,36,107
"Tompkins County, New York",0500000US36109,67.5,36,109
"Ulster County, New York",0500000US36111,57.4,36,111
"Warren County, New York",0500000US36113,57.8,36,113
"Washington County, New York",0500000US36115,61.6,36,115
"Wayne County, New York",0500000US36117,68.2,36,117
"Westchester County, New York",0500000US36119,67.9,36,119
"Wyoming County, New York",0500000US36121,64.9,36,121
"Yates County, New York",0500000US36123,56.5,36,123
"Alamance County, North Carolina",0500000US37001,67.1,37,001
"Alexander County, North Carolina",0500000US37003,67.3,37,003
"Alleghany County, North Carolina",0500000US37005,44.9,37,005
"Anson County, North Carolina",0500000US37007,55.2,37,007
"Ashe County, North Carolina",0500000US37009,49.8,37,009
"Avery County, North Carolina",0500000US37011,38.3,37,011
"Beaufort County, North Carolina",0500000US37013,61.8,37,013
"Bertie County, North Carolina",0500000US37015,51.3,37,015
"Bladen County, North Carolina",0500000US37017,46.9,37,017
"Brunswick County, North Carolina",0500000US37019,53.6,37,019
"Buncombe County, North Carolina",0500000US37021,64.7,37,021
"Burke County, North Carolina",0500000US37023,63.2,37,023
"Cabarrus County, North Carolina",0500000US37025,70.4,37,025
"Caldwell County, North Carolina",0500000US37027,67.9,37,027
"Camden County, North Carolina",0500000US37029,64,37,029
"Carteret County, North Carolina",0500000US37031,46.9,37,031
"Caswell County, North Carolina",0500000US37033,62.3,37,033
"Catawba County, North Carolina",0500000US37035,68.3,37,035
"Chatham County, North Carolina",0500000US37037,66.7,37,037
"Cherokee County, North Carolina",0500000US37039,45.1,37,039
"Chowan County, North Carolina",0500000US37041,65.4,37,041
"Clay County, North Carolina",0500000US37043,50.1,37,043
"Cleveland County, North Carolina",0500000US37045,65.6,37,045
"Columbus County, North Carolina",0500000US37047,57.9,37,047
"Craven County, North Carolina",0500000US37049,68.3,37,049
"Cumberland County, North Carolina",0500000US37051,64.7,37,051
"Currituck County, North Carolina",0500000US37053,58.6,37,053
"Dare County, North Carolina",0500000US37055,45.6,37,055
"Davidson County, North Carolina",0500000US37057,68.4,37,057
"Davie County, North Carolina",0500000US37059,68.1,37,059
"Duplin County, North Carolina",0500000US37061,51.6,37,061
"Durham County, North Carolina",0500000US37063,67.7,37,063
"Edgecombe County, North Carolina",0500000US37065,64.4,37,065
"Forsyth County, North Carolina",0500000US37067,68.5,37,067
"Franklin County, North Carolina",0500000US37069,62,37,069
"Gaston County, North Carolina",0500000US37071,68.3,37,071
"Gates County, North Carolina",0500000US37073,58.9,37,073
"Graham County, North Carolina",0500000US37075,31.1,37,075
"Granville County, North Carolina",0500000US37077,65.7,37,077
"Greene County, North Carolina",0500000US37079,61.1,37,079
"Guilford County, North Carolina",0500000US37081,68.5,37,081
"Halifax County, North Carolina",0500000US37083,59.4,37,083
"Harnett County, North Carolina",0500000US37085,61.8,37,085
"Haywood County, North Carolina",0500000US37087,53.1,37,087
"Henderson County, North Carolina",0500000US37089,60.5,37,089
"Hertford County, North Carolina",0500000US37091,58.9,37,091
"Hoke County, North Carolina",0500000US37093,63.2,37,093
"Hyde County, North Carolina",0500000US37095,48.4,37,095
"Iredell County, North Carolina",0500000US37097,69.9,37,097
"Jackson County, North Carolina",0500000US37099,33.7,37,099
"Johnston County, North Carolina",0500000US37101,69.4,37,101
"Jones County, North Carolina",0500000US37103,59.7,37,103
"Lee County, North Carolina",0500000US37105,67.7,37,105
"Lenoir County, North Carolina",0500000US37107,65.3,37,107
"Lincoln County, North Carolina",0500000US37109,69,37,109
"McDowell County, North Carolina",0500000US37111,57.7,37,111
"Macon County, North Carolina",0500000US37113,42.9,37,113
"Madison County, North Carolina",0500000US37115,54.3,37,115
"Martin County, North Carolina",0500000US37117,63,37,117
"Mecklenburg County, North Carolina",0500000US37119,67.3,37,119
"Mitchell County, North Carolina",0500000US37121,55.3,37,121
"Montgomery County, North Carolina",0500000US37123,33.3,37,123
"Moore County, North Carolina",0500000US37125,61.1,37,125
"Nash County, North Carolina",0500000US37127,67,37,127
"New Hanover County, North Carolina",0500000US37129,68.5,37,129
"Northampton County, North Carolina",0500000US37131,46.1,37,131
"Onslow County, North Carolina",0500000US37133,65.6,37,133
"Orange County, North Carolina",0500000US37135,73,37,135
"Pamlico County, North Carolina",0500000US37137,47.7,37,137
"Pasquotank County, North Carolina",0500000US37139,68.2,37,139
"Pender County, North Carolina",0500000US37141,62.6,37,141
"Perquimans County, North Carolina",0500000US37143,62.7,37,143
"Person County, North Carolina",0500000US37145,68.7,37,145
"Pitt County, North Carolina",0500000US37147,63.9,37,147
"Polk County, North Carolina",0500000US37149,52.1,37,149
"Randolph County, North Carolina",0500000US37151,67.7,37,151
"Richmond County, North Carolina",0500000US37153,57.9,37,153
"Robeson County, North Carolina",0500000US37155,54.9,37,155
"Rockingham County, North Carolina",0500000US37157,69.3,37,157
"Rowan County, North Carolina",0500000US37159,65.9,37,159
"Rutherford County, North Carolina",0500000US37161,57.2,37,161
"Sampson County, North Carolina",0500000US37163,59.5,37,163
"Scotland County, North Carolina",0500000US37165,60.6,37,165
"Stanly County, North Carolina",0500000US37167,63.6,37,167
"Stokes County, North Carolina",0500000US37169,65.7,37,169
"Surry County, North Carolina",0500000US37171,66.9,37,171
"Swain County, North Carolina",0500000US37173,33.9,37,173
"Transylvania County, North Carolina",0500000US37175,52.7,37,175
"Tyrrell County, North Carolina",0500000US37177,51.1,37,177
"Union County, North Carolina",0500000US37179,73.5,37,179
"Vance County, North Carolina",0500000US37181,63.3,37,181
"Wake County, North Carolina",0500000US37183,71.8,37,183
"Warren County, North Carolina",0500000US37185,53.6,37,185
"Washington County, North Carolina",0500000US37187,58.2,37,187
"Watauga County, North Carolina",0500000US37189,52.8,37,189
"Wayne County, North Carolina",0500000US37191,65.9,37,191
"Wilkes County, North Carolina",0500000US37193,62.7,37,193
"Wilson County, North Carolina",0500000US37195,65.1,37,195
"Yadkin County, North Carolina",0500000US37197,65.5,37,197
"Yancey County, North Carolina",0500000US37199,48.2,37,199
"Adams County, North Dakota",0500000US38001,61.1,38,001
"Barnes County, North Dakota",0500000US38003,66.7,38,003
"Benson County, North Dakota",0500000US38005,57.1,38,005
"Billings County, North Dakota",0500000US38007,52.3,38,007
"Bottineau County, North Dakota",0500000US38009,52.8,38,009
"Bowman County, North Dakota",0500000US38011,67.3,38,011
"Burke County, North Dakota",0500000US38013,50.4,38,013
"Burleigh County, North Dakota",0500000US38015,77.7,38,015
"Cass County, North Dakota",0500000US38017,73.9,38,017
"Cavalier County, North Dakota",0500000US38019,62.4,38,019
"Dickey County, North Dakota",0500000US38021,63.1,38,021
"Divide County, North Dakota",0500000US38023,51.7,38,023
"Dunn County, North Dakota",0500000US38025,55.3,38,025
"Eddy County, North Dakota",0500000US38027,64.4,38,027
"Emmons County, North Dakota",0500000US38029,61,38,029
"Foster County, North Dakota",0500000US38031,68.5,38,031
"Golden Valley County, North Dakota",0500000US38033,57.3,38,033
"Grand Forks County, North Dakota",0500000US38035,70.1,38,035
"Grant County, North Dakota",0500000US38037,55.7,38,037
"Griggs County, North Dakota",0500000US38039,62.9,38,039
"Hettinger County, North Dakota",0500000US38041,61.8,38,041
"Kidder County, North Dakota",0500000US38043,50.9,38,043
"LaMoure County, North Dakota",0500000US38045,66.3,38,045
"Logan County, North Dakota",0500000US38047,61.1,38,047
"McHenry County, North Dakota",0500000US38049,65.1,38,049
"McIntosh County, North Dakota",0500000US38051,56.8,38,051
"McKenzie County, North Dakota",0500000US38053,60.2,38,053
"McLean County, North Dakota",0500000US38055,55.2,38,055
"Mercer County, North Dakota",0500000US38057,65.5,38,057
"Morton County, North Dakota",0500000US38059,72,38,059
"Mountrail County, North Dakota",0500000US38061,50,38,061
"Nelson County, North Dakota",0500000US38063,60.5,38,063
"Oliver County, North Dakota",0500000US38065,66.3,38,065
"Pembina County, North Dakota",0500000US38067,68,38,067
"Pierce County, North Dakota",0500000US38069,69.9,38,069
"Ramsey County, North Dakota",0500000US38071,67.3,38,071
"Ransom County, North Dakota",0500000US38073,66.7,38,073
"Renville County, North Dakota",0500000US38075,60.1,38,075
"Richland County, North Dakota",0500000US38077,62.2,38,077
"Rolette County, North Dakota",0500000US38079,55.2,38,079
"Sargent County, North Dakota",0500000US38081,68.4,38,081
"Sheridan County, North Dakota",0500000US38083,59.9,38,083
"Sioux County, North Dakota",0500000US38085,,38,085
"Slope County, North Dakota",0500000US38087,51.3,38,087
"Stark County, North Dakota",0500000US38089,68.9,38,089
"Steele County, North Dakota",0500000US38091,55.3,38,091
"Stutsman County, North Dakota",0500000US38093,67.6,38,093
"Towner County, North Dakota",0500000US38095,56.5,38,095
"Traill County, North Dakota",0500000US38097,70.5,38,097
"Walsh County, North Dakota",0500000US38099,69.8,38,099
"Ward County, North Dakota",0500000US38101,69.6,38,101
"Wells County, North Dakota",0500000US38103,64.3,38,103
"Williams County, North Dakota",0500000US38105,66.8,38,105
"Adams County, Ohio",0500000US39001,63.5,39,001
"Allen County, Ohio",0500000US39003,70.2,39,003
"Ashland County, Ohio",0500000US39005,72.7,39,005
"Ashtabula County, Ohio",0500000US39007,65.3,39,007
"Athens County, Ohio",0500000US39009,63,39,009
"Auglaize County, Ohio",0500000US39011,76.3,39,011
"Belmont County, Ohio",0500000US39013,66.9,39,013
"Brown County, Ohio",0500000US39015,66,39,015
"Butler County, Ohio",0500000US39017,72,39,017
"Carroll County, Ohio",0500000US39019,64.9,39,019
"Champaign County, Ohio",0500000US39021,70,39,021
