NAICS2017 Label,Number Employed,Name,GEO ID,Population,Broadband (%),Year,Percent Employed
"Professional, scientific, and technical services",6651.0,"Berks County, Pennsylvania",0500000US42011,415500.0,88.84213000000001,2017,1.60072202166065
"Professional, scientific, and technical services",668.0,"Somerset County, Pennsylvania",0500000US42111,75619.0,76.29253299999998,2017,0.8833758711434957
"Professional, scientific, and technical services",163.0,"Mifflin County, Pennsylvania",0500000US42087,46452.0,58.807588,2017,0.350899853612331
"Professional, scientific, and technical services",58.0,"Madison County, Missouri",0500000US29123,12226.0,62.595421,2017,0.47439882218223456
"Professional, scientific, and technical services",54.0,"Wright County, Missouri",0500000US29229,18304.0,55.55555800000001,2017,0.2950174825174825
"Professional, scientific, and technical services",19625.0,"Clay County, Missouri",0500000US29047,236068.0,92.131066,2017,8.313282613484251
"Professional, scientific, and technical services",109.0,"Vernon County, Missouri",0500000US29217,20665.0,45.18072,2017,0.5274618920880716
"Professional, scientific, and technical services",46.0,"Dent County, Missouri",0500000US29065,15566.0,35.416669,2017,0.29551586791725554
"Professional, scientific, and technical services",0.0,"Saline County, Missouri",0500000US29195,23010.0,47.752807,2017,0.0
"Professional, scientific, and technical services",164.0,"Nodaway County, Missouri",0500000US29147,22744.0,55.62499800000001,2017,0.7210692930003517
"Professional, scientific, and technical services",0.0,"Chariton County, Missouri",0500000US29041,7586.0,70.66666500000001,2017,0.0
"Professional, scientific, and technical services",65.0,"Grundy County, Missouri",0500000US29079,10111.0,51.219511,2017,0.6428642072989813
"Professional, scientific, and technical services",62.0,"Morgan County, Missouri",0500000US29141,20097.0,51.530612,2017,0.30850375677961883
"Professional, scientific, and technical services",0.0,"Wayne County, Missouri",0500000US29223,13369.0,49.494949,2017,0.0
"Professional, scientific, and technical services",0.0,"Reynolds County, Missouri",0500000US29179,6361.0,51.923078,2017,0.0
"Professional, scientific, and technical services",44826.0,"St. Louis County, Missouri",0500000US29189,999539.0,77.564412,2017,4.484667431686007
"Professional, scientific, and technical services",353.0,"Scott County, Missouri",0500000US29201,38858.0,62.640452,2017,0.9084358433269855
"Professional, scientific, and technical services",94.0,"Stone County, Missouri",0500000US29209,31529.0,54.407293,2017,0.2981382219543912
"Professional, scientific, and technical services",0.0,"Barry County, Missouri",0500000US29009,35398.0,47.297299,2017,0.0
"Professional, scientific, and technical services",112.0,"Barton County, Missouri",0500000US29011,11942.0,54.455447,2017,0.9378663540445487
"Professional, scientific, and technical services",4775.0,"Boone County, Missouri",0500000US29019,174589.0,89.54289000000001,2017,2.7349947591199903
"Professional, scientific, and technical services",69.0,"Cedar County, Missouri",0500000US29039,13862.0,50.74626800000001,2017,0.4977636704660222
"Professional, scientific, and technical services",1507.0,"Cole County, Missouri",0500000US29051,76749.0,72.967416,2017,1.9635434989380969
"Professional, scientific, and technical services",98.0,"Crawford County, Missouri",0500000US29055,24387.0,59.70149,2017,0.4018534465083856
"Professional, scientific, and technical services",114.0,"Gasconade County, Missouri",0500000US29073,14769.0,58.620691,2017,0.771887060735324
"Professional, scientific, and technical services",0.0,"Iron County, Missouri",0500000US29093,10286.0,52.475244,2017,0.0
"Professional, scientific, and technical services",0.0,"Livingston County, Missouri",0500000US29117,15025.0,56.29629499999999,2017,0.0
"Professional, scientific, and technical services",78.0,"Macon County, Missouri",0500000US29121,15319.0,50.0,2017,0.5091716169462759
"Professional, scientific, and technical services",60.0,"Moniteau County, Missouri",0500000US29135,15904.0,61.15702400000001,2017,0.3772635814889336
"Professional, scientific, and technical services",0.0,"Oregon County, Missouri",0500000US29149,10779.0,41.463414,2017,0.0
"Professional, scientific, and technical services",41.0,"Pemiscot County, Missouri",0500000US29155,17344.0,52.027029,2017,0.2363929889298893
"Professional, scientific, and technical services",1482.0,"Pettis County, Missouri",0500000US29159,42309.0,54.492754000000005,2017,3.5028008225200313
"Professional, scientific, and technical services",0.0,"Ste. Genevieve County, Missouri",0500000US29186,17882.0,64.661652,2017,0.0
"Professional, scientific, and technical services",6.0,"Shannon County, Missouri",0500000US29203,8273.0,56.578946,2017,0.07252508159071679
"Professional, scientific, and technical services",95.0,"Randolph County, Missouri",0500000US29175,24987.0,56.387663,2017,0.38019770280545884
"Professional, scientific, and technical services",40.0,"Douglas County, Missouri",0500000US29067,13391.0,38.709679,2017,0.29870808752146966
"Professional, scientific, and technical services",121.0,"Dunklin County, Missouri",0500000US29069,30905.0,50.181818,2017,0.39152240737744703
"Professional, scientific, and technical services",0.0,"Franklin County, Missouri",0500000US29071,102413.0,83.62432700000001,2017,0.0
"Professional, scientific, and technical services",118.0,"Henry County, Missouri",0500000US29083,21834.0,56.852794,2017,0.540441513236237
"Professional, scientific, and technical services",58.0,"Howard County, Missouri",0500000US29089,10144.0,46.590909,2017,0.5717665615141956
"Professional, scientific, and technical services",35179.0,"Jackson County, Missouri",0500000US29095,688554.0,83.57570199999998,2017,5.109112720280472
"Professional, scientific, and technical services",135.0,"Lawrence County, Missouri",0500000US29109,38131.0,56.603777,2017,0.3540426424693819
"Professional, scientific, and technical services",179.0,"Miller County, Missouri",0500000US29131,24947.0,53.266329000000006,2017,0.7175211448270333
"Professional, scientific, and technical services",0.0,"Pulaski County, Missouri",0500000US29169,53132.0,48.427674,2017,0.0
"Professional, scientific, and technical services",0.0,"Putnam County, Missouri",0500000US29171,4846.0,46.511626,2017,0.0
"Professional, scientific, and technical services",483.0,"Taney County, Missouri",0500000US29213,54308.0,46.300212,2017,0.8893717316049201
"Professional, scientific, and technical services",74.0,"Texas County, Missouri",0500000US29215,25714.0,50.697672,2017,0.28778097534417046
"Professional, scientific, and technical services",1257.0,"Buchanan County, Missouri",0500000US29021,89425.0,80.448157,2017,1.4056471903830026
"Professional, scientific, and technical services",0.0,"Caldwell County, Missouri",0500000US29025,9046.0,47.435898,2017,0.0
"Professional, scientific, and technical services",349.0,"Callaway County, Missouri",0500000US29027,44793.0,59.668505,2017,0.7791395977049985
"Professional, scientific, and technical services",677.0,"Cass County, Missouri",0500000US29037,101888.0,86.45038000000002,2017,0.6644550879396985
"Professional, scientific, and technical services",0.0,"Clinton County, Missouri",0500000US29049,20495.0,58.88325,2017,0.0
"Professional, scientific, and technical services",75.0,"Cooper County, Missouri",0500000US29053,17620.0,59.731543,2017,0.42565266742338254
"Professional, scientific, and technical services",52.0,"Dallas County, Missouri",0500000US29059,16441.0,52.985071999999995,2017,0.31628246457028164
"Professional, scientific, and technical services",0.0,"Gentry County, Missouri",0500000US29075,6688.0,73.52941,2017,0.0
"Professional, scientific, and technical services",0.0,"Hickory County, Missouri",0500000US29085,9352.0,30.000001,2017,0.0
"Professional, scientific, and technical services",234.0,"Lincoln County, Missouri",0500000US29113,54800.0,57.14285400000001,2017,0.42700729927007297
"Professional, scientific, and technical services",91.0,"Mississippi County, Missouri",0500000US29133,13916.0,57.009344999999996,2017,0.6539235412474849
"Professional, scientific, and technical services",0.0,"Monroe County, Missouri",0500000US29137,8676.0,53.16456000000001,2017,0.0
"Professional, scientific, and technical services",424.0,"Newton County, Missouri",0500000US29145,58237.0,56.818181,2017,0.7280594810859076
"Professional, scientific, and technical services",0.0,"Ozark County, Missouri",0500000US29153,9328.0,65.853661,2017,0.0
"Professional, scientific, and technical services",89.0,"Pike County, Missouri",0500000US29163,18517.0,60.958904,2017,0.4806394124318194
"Professional, scientific, and technical services",0.0,"St. Charles County, Missouri",0500000US29183,385115.0,91.458368,2017,0.0
"Professional, scientific, and technical services",0.0,"Bollinger County, Missouri",0500000US29017,12347.0,40.277778999999995,2017,0.0
"Professional, scientific, and technical services",1237.0,"Cape Girardeau County, Missouri",0500000US29031,78013.0,89.827883,2017,1.5856331637034853
"Professional, scientific, and technical services",995.0,"Winchester city, Virginia",0500000US51840,27516.0,48.898679,2017,3.6160779183020786
"Professional, scientific, and technical services",60.0,"Fluvanna County, Virginia",0500000US51065,26109.0,55.785125,2017,0.2298058140870964
"Professional, scientific, and technical services",58.0,"Amelia County, Virginia",0500000US51007,12802.0,51.51515,2017,0.4530542102796438
"Professional, scientific, and technical services",139.0,"Radford city, Virginia",0500000US51750,17380.0,46.808510999999996,2017,0.7997698504027618
"Professional, scientific, and technical services",503.0,"Accomack County, Virginia",0500000US51001,32840.0,50.0,2017,1.5316686967113275
"Professional, scientific, and technical services",7.0,"Craig County, Virginia",0500000US51045,5131.0,39.393941,2017,0.1364256480218281
"Professional, scientific, and technical services",71.0,"Floyd County, Virginia",0500000US51063,15594.0,44.966440999999996,2017,0.4553033217904322
"Professional, scientific, and technical services",432.0,"Giles County, Virginia",0500000US51071,16867.0,58.108109,2017,2.5612142052528606
"Professional, scientific, and technical services",11.0,"Grayson County, Virginia",0500000US51077,15708.0,48.076925,2017,0.0700280112044818
"Professional, scientific, and technical services",76.0,"Nottoway County, Virginia",0500000US51135,15537.0,47.407407,2017,0.4891549205123254
"Professional, scientific, and technical services",0.0,"Rappahannock County, Virginia",0500000US51157,7359.0,40.425533,2017,0.0
"Professional, scientific, and technical services",48.0,"Charles City County, Virginia",0500000US51036,7022.0,64.89361500000001,2017,0.6835659356308744
"Professional, scientific, and technical services",739.0,"Culpeper County, Virginia",0500000US51047,49795.0,51.724136,2017,1.4840847474646048
"Professional, scientific, and technical services",0.0,"Dinwiddie County, Virginia",0500000US51053,28033.0,57.089555,2017,0.0
"Professional, scientific, and technical services",116.0,"Greene County, Virginia",0500000US51079,19213.0,48.648646,2017,0.6037578722739811
"Professional, scientific, and technical services",1486.0,"Hanover County, Virginia",0500000US51085,103218.0,90.618211,2017,1.4396713751477455
"Professional, scientific, and technical services",33.0,"Lunenburg County, Virginia",0500000US51111,12369.0,51.960784,2017,0.26679602231384913
"Professional, scientific, and technical services",236.0,"Orange County, Virginia",0500000US51137,35265.0,49.675325,2017,0.6692187721536934
"Professional, scientific, and technical services",55.0,"Emporia city, Virginia",0500000US51595,5495.0,45.652172,2017,1.0009099181073704
"Professional, scientific, and technical services",181.0,"Wythe County, Virginia",0500000US51197,29048.0,56.179774,2017,0.6231065822087579
"Professional, scientific, and technical services",9596.0,"Chesapeake city, Virginia",0500000US51550,235410.0,91.573054,2017,4.0762924259802045
"Professional, scientific, and technical services",435.0,"Colonial Heights city, Virginia",0500000US51570,17582.0,50.704223000000006,2017,2.474121260379934
"Professional, scientific, and technical services",1091.0,"Harrisonburg city, Virginia",0500000US51660,53064.0,44.106466,2017,2.0560078395899293
"Professional, scientific, and technical services",3892.0,"Albemarle County, Virginia",0500000US51003,105105.0,88.70548000000002,2017,3.702963702963703
"Professional, scientific, and technical services",951.0,"Bedford County, Virginia",0500000US51019,77319.0,80.242807,2017,1.229969347767043
"Professional, scientific, and technical services",201.0,"Botetourt County, Virginia",0500000US51023,33149.0,53.571433,2017,0.6063531328245196
"Professional, scientific, and technical services",62.0,"Buckingham County, Virginia",0500000US51029,17048.0,26.016258999999998,2017,0.36367902393242607
"Professional, scientific, and technical services",358.0,"Wise County, Virginia",0500000US51195,39539.0,57.306594,2017,0.9054351399883659
"Professional, scientific, and technical services",164.0,"Bristol city, Virginia",0500000US51520,17077.0,53.642386,2017,0.9603560344322774
"Professional, scientific, and technical services",40.0,"Covington city, Virginia",0500000US51580,5675.0,41.860467,2017,0.7048458149779736
"Professional, scientific, and technical services",1450.0,"Portsmouth city, Virginia",0500000US51740,95536.0,80.518049,2017,1.517752470272986
"Professional, scientific, and technical services",129.0,"Williamsburg city, Virginia",0500000US51830,14817.0,42.857143,2017,0.8706215833164608
"Professional, scientific, and technical services",21755.0,"Virginia Beach city, Virginia",0500000US51810,450057.0,92.137945,2017,4.833832159037633
"Professional, scientific, and technical services",34.0,"Alleghany County, Virginia",0500000US51005,15489.0,59.74026300000001,2017,0.21951062044031247
"Professional, scientific, and technical services",121.0,"Carroll County, Virginia",0500000US51035,29767.0,54.13534000000001,2017,0.40649040884200627
"Professional, scientific, and technical services",138.0,"Galax city, Virginia",0500000US51640,6788.0,46.666667,2017,2.0329994107248086
"Professional, scientific, and technical services",390.0,"Washington County, Virginia",0500000US51191,54457.0,56.573701,2017,0.71616137502984
"Professional, scientific, and technical services",79.0,"Westmoreland County, Virginia",0500000US51193,17596.0,47.64705900000001,2017,0.448965674016822
"Professional, scientific, and technical services",84.0,"Northumberland County, Virginia",0500000US51133,12254.0,59.016394999999996,2017,0.6854904520972743
"Professional, scientific, and technical services",274.0,"Page County, Virginia",0500000US51139,23694.0,55.940592,2017,1.1564109057145269
"Professional, scientific, and technical services",142.0,"Pulaski County, Virginia",0500000US51155,34330.0,54.982817000000004,2017,0.41363239149431985
"Professional, scientific, and technical services",343.0,"Warren County, Virginia",0500000US51187,38991.0,51.575929,2017,0.8796901849144675
"Professional, scientific, and technical services",19170.0,"Alexandria city, Virginia",0500000US51510,154710.0,89.41273699999998,2017,12.390924956369982
"Professional, scientific, and technical services",393.0,"Danville city, Virginia",0500000US51590,41911.0,52.971578,2017,0.9377013194626709
"Professional, scientific, and technical services",1401.0,"Fredericksburg city, Virginia",0500000US51630,28135.0,43.888891,2017,4.979562822107695
