,Name,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate (%)
2991,"Louisa County, Virginia",34813.0,44.5,56946.0,30237.0,4057.0,11.653692586102892
2992,"King William County, Virginia",16329.0,41.3,67423.0,31192.0,1775.0,10.870230877579766
2993,"Lancaster County, Virginia",10848.0,56.3,51495.0,33997.0,1178.0,10.859144542772862
2994,"Lee County, Virginia",24428.0,43.8,32590.0,18514.0,5994.0,24.5374160799083
2995,"Mathews County, Virginia",8830.0,52.6,63622.0,35252.0,932.0,10.554926387315968
2996,"Middlesex County, Virginia",10710.0,53.5,50483.0,29871.0,1059.0,9.88795518207283
2997,"Prince Edward County, Virginia",22903.0,30.8,44147.0,19751.0,3933.0,17.172422826703926
2998,"Prince George County, Virginia",37704.0,37.1,68461.0,27970.0,4134.0,10.96435391470401
2999,"Richmond County, Virginia",8873.0,44.0,47341.0,19728.0,1246.0,14.042601149554828
3000,"Rockingham County, Virginia",78653.0,41.8,57651.0,28884.0,7844.0,9.97291902406774
3001,"Scott County, Virginia",22290.0,46.3,38725.0,20969.0,3797.0,17.034544638851504
3002,"Spotsylvania County, Virginia",130159.0,37.7,81434.0,33859.0,10296.0,7.910325063960233
3003,"Surry County, Virginia",6670.0,49.3,54656.0,27162.0,909.0,13.628185907046477
3004,"Appomattox County, Virginia",15462.0,43.5,54875.0,26347.0,2210.0,14.29310567843746
3005,"Clarke County, Virginia",14331.0,46.0,72129.0,38658.0,1470.0,10.257483776428721
3006,"Franklin County, Virginia",56277.0,46.0,51208.0,27282.0,8106.0,14.403752865291327
3007,"King and Queen County, Virginia",7052.0,45.1,51495.0,25831.0,1100.0,15.598411798071469
3008,"Mecklenburg County, Virginia",30959.0,47.9,41126.0,22970.0,5043.0,16.28928582964566
3009,"Montgomery County, Virginia",97692.0,28.2,53424.0,28277.0,21058.0,21.555500962207756
3010,"New Kent County, Virginia",20523.0,44.0,78429.0,36768.0,1017.0,4.955415874872095
3011,"Augusta County, Virginia",74390.0,44.6,59544.0,30088.0,6260.0,8.415109557736255
3012,"Cumberland County, Virginia",9797.0,44.5,43020.0,23488.0,2107.0,21.50658364805553
3013,"Dickenson County, Virginia",15181.0,43.9,29916.0,21082.0,3388.0,22.317370397207036
3014,"Goochland County, Virginia",22148.0,48.4,86652.0,47610.0,1120.0,5.056890012642225
3015,"Halifax County, Virginia",35030.0,45.9,39233.0,21155.0,6423.0,18.33571224664573
3016,"Loudoun County, Virginia",374558.0,35.8,129588.0,50456.0,13727.0,3.6648529733712802
3017,"Madison County, Virginia",13108.0,45.2,52287.0,29705.0,1264.0,9.642966127555692
3018,"Prince William County, Virginia",450763.0,34.7,101059.0,38225.0,30938.0,6.863473710131488
3019,"Roanoke County, Virginia",93419.0,43.7,62134.0,33717.0,7270.0,7.782142818912641
3020,"Southampton County, Virginia",18089.0,45.8,53681.0,25784.0,1948.0,10.768975620542871
3021,"Highland County, Virginia",2213.0,60.5,45094.0,32648.0,231.0,10.43831902394939
3022,"Brunswick County, Virginia",16435.0,43.4,40871.0,20278.0,2981.0,18.138119866139338
3023,"Caroline County, Virginia",29889.0,40.2,60925.0,28039.0,3300.0,11.040851149252234
3024,"Gloucester County, Virginia",37035.0,44.6,63881.0,32271.0,3193.0,8.621574186580261
3025,"Northampton County, Virginia",11998.0,48.4,41468.0,24835.0,2367.0,19.728288048008
3026,"Patrick County, Virginia",17958.0,49.2,37757.0,21785.0,3561.0,19.829602405613098
3027,"Powhatan County, Virginia",28364.0,44.6,80441.0,33807.0,1423.0,5.0169228599633335
3028,"Rockbridge County, Virginia",22440.0,48.6,53918.0,31534.0,3465.0,15.441176470588236
3029,"Shenandoah County, Virginia",42854.0,44.2,53934.0,27016.0,4359.0,10.171745928034722
3030,"Fauquier County, Virginia",68406.0,41.6,94775.0,43067.0,4190.0,6.125193696459375
3031,"Harrison County, West Virginia",68438.0,42.0,48315.0,27162.0,10094.0,14.749115988193694
3032,"Ohio County, West Virginia",42906.0,43.5,45777.0,29769.0,5549.0,12.932923134293572
3033,"Ritchie County, West Virginia",10005.0,45.8,41497.0,21533.0,1830.0,18.290854572713645
3034,"Calhoun County, West Virginia",7450.0,47.9,36279.0,19696.0,1256.0,16.859060402684563
3035,"Morgan County, West Virginia",17510.0,47.0,46346.0,24026.0,1920.0,10.96516276413478
3036,"Lincoln County, West Virginia",21241.0,42.7,37075.0,19321.0,5270.0,24.81050797985029
3037,"Raleigh County, West Virginia",77097.0,42.0,42386.0,23435.0,12996.0,16.85668703062376
3038,"Braxton County, West Virginia",14345.0,44.9,41266.0,20633.0,3085.0,21.505751132798885
3039,"Putnam County, West Virginia",56644.0,41.6,59113.0,30690.0,5209.0,9.196031353717958
3040,"Barbour County, West Virginia",16790.0,40.9,37516.0,20762.0,3623.0,21.578320428826682
3041,"Boone County, West Virginia",23236.0,42.5,37955.0,20992.0,5619.0,24.182303322430712
3042,"McDowell County, West Virginia",19707.0,44.0,25595.0,13985.0,6307.0,32.003856497691174
3043,"Wayne County, West Virginia",41063.0,43.3,38905.0,20582.0,8484.0,20.660935635486936
3044,"Wyoming County, West Virginia",22130.0,43.8,37644.0,20474.0,4866.0,21.988251242657025
3045,"Jackson County, West Virginia",29123.0,43.0,41731.0,23246.0,4247.0,14.582975654980599
3046,"Mercer County, West Virginia",60963.0,42.7,37763.0,21698.0,12805.0,21.00454373964536
3047,"Upshur County, West Virginia",24604.0,41.8,39434.0,21279.0,4897.0,19.90326776133962
3048,"Webster County, West Virginia",8637.0,46.2,33390.0,20314.0,2290.0,26.513835822623594
3049,"Berkeley County, West Virginia",111610.0,38.8,59480.0,27658.0,14353.0,12.859958785055102
3050,"Fayette County, West Virginia",44602.0,43.3,39297.0,20758.0,8560.0,19.191964485897493
3051,"Grant County, West Virginia",11673.0,46.3,40093.0,21705.0,1464.0,12.541763042919557
3052,"Hampshire County, West Virginia",23412.0,45.4,36575.0,21771.0,3853.0,16.4573722877157
3053,"Summers County, West Virginia",13210.0,47.3,35218.0,20142.0,2317.0,17.53974261922786
3054,"Brooke County, West Virginia",23067.0,46.2,48835.0,25630.0,2857.0,12.385659166775046
3055,"Doddridge County, West Virginia",8570.0,44.5,44437.0,21164.0,1175.0,13.710618436406067
3056,"Greenbrier County, West Virginia",35523.0,45.4,40483.0,23777.0,6197.0,17.445035610731075
3057,"Hardy County, West Virginia",13812.0,44.9,42573.0,23446.0,2024.0,14.653924123950189
3058,"Marion County, West Virginia",56575.0,41.3,48158.0,25205.0,8865.0,15.669465311533363
3059,"Mineral County, West Virginia",27421.0,43.5,40749.0,21888.0,3930.0,14.332081251595492
3060,"Mingo County, West Virginia",25150.0,42.1,31227.0,19272.0,7220.0,28.707753479125248
3061,"Hancock County, West Virginia",29921.0,46.1,43634.0,25157.0,3977.0,13.29166805922262
3062,"Lewis County, West Virginia",16371.0,42.8,39793.0,21513.0,3196.0,19.52232606438214
3063,"Marshall County, West Virginia",32006.0,44.9,42473.0,24043.0,4770.0,14.903455602074612
3064,"Nicholas County, West Virginia",25496.0,44.9,39037.0,22101.0,4692.0,18.402886727329776
3065,"Pocahontas County, West Virginia",8574.0,48.6,37111.0,23219.0,1452.0,16.934919524142757
3066,"Tucker County, West Virginia",7035.0,48.1,43294.0,22385.0,1043.0,14.82587064676617
3067,"Tyler County, West Virginia",8949.0,46.5,40902.0,24599.0,1448.0,16.180578835624093
3068,"Randolph County, West Virginia",29152.0,43.1,40094.0,23642.0,4911.0,16.8461855104281
3069,"Roane County, West Virginia",14348.0,44.8,37931.0,20723.0,2705.0,18.852801784220798
3070,"Taylor County, West Virginia",16977.0,43.2,45916.0,23683.0,2586.0,15.232373210814632
3071,"Wirt County, West Virginia",5800.0,43.4,38936.0,19747.0,1208.0,20.82758620689655
3072,"Wood County, West Virginia",86016.0,43.0,45537.0,26717.0,14387.0,16.725957961309526
3073,"Clay County, West Virginia",8901.0,43.6,34242.0,16229.0,2218.0,24.918548477699137
3074,"Gilmer County, West Virginia",8305.0,38.0,37175.0,18207.0,1656.0,19.939795304033716
3075,"Mason County, West Virginia",27000.0,44.0,38977.0,21094.0,5071.0,18.78148148148148
3076,"Monongalia County, West Virginia",103715.0,30.9,49624.0,29285.0,20763.0,20.019283613749216
3077,"Monroe County, West Virginia",13517.0,47.7,36684.0,22830.0,2302.0,17.030406155211956
3078,"Pleasants County, West Virginia",7527.0,43.4,45152.0,24605.0,1152.0,15.304902351534476
3079,"Wetzel County, West Virginia",15793.0,45.9,40694.0,22088.0,3629.0,22.97853479389603
3080,"Cabell County, West Virginia",96100.0,38.3,37816.0,24646.0,21376.0,22.243496357960456
3081,"Jefferson County, West Virginia",55673.0,40.2,72526.0,33241.0,5363.0,9.63303576239829
3082,"Kanawha County, West Virginia",187827.0,43.1,46859.0,28201.0,30401.0,16.185638912403434
3083,"Logan County, West Virginia",34428.0,43.0,37859.0,21074.0,7593.0,22.054722899965146
3084,"Pendleton County, West Virginia",7138.0,49.9,39554.0,23697.0,1312.0,18.380498739142617
3085,"Preston County, West Virginia",33760.0,42.6,46673.0,22540.0,4716.0,13.969194312796208
3086,"Okanogan County, Washington",41377.0,43.1,42598.0,22755.0,8869.0,21.43461343258332
3087,"Kittitas County, Washington",43726.0,33.3,53163.0,26698.0,8073.0,18.462699538032293
3088,"Thurston County, Washington",269885.0,38.9,66113.0,32410.0,30765.0,11.399299701724809
3089,"Benton County, Washington",190529.0,35.6,63001.0,30511.0,25345.0,13.30243689936965
3090,"Columbia County, Washington",3999.0,50.0,46250.0,28950.0,571.0,14.278569642410602
3091,"Clark County, Washington",457474.0,38.0,67832.0,32162.0,46542.0,10.173692931182975
3092,"Asotin County, Washington",22259.0,44.7,47483.0,26878.0,2956.0,13.280021564311065
3093,"Adams County, Washington",19261.0,28.4,48131.0,18415.0,4393.0,22.807746222937542
3094,"Garfield County, Washington",2226.0,46.7,51399.0,24781.0,257.0,11.545372866127583
3095,"Mason County, Washington",61569.0,45.9,53087.0,26312.0,9769.0,15.866751124754341
3096,"Skagit County, Washington",121725.0,41.4,59263.0,30069.0,17169.0,14.104744300677757
3097,"Stevens County, Washington",43858.0,46.4,47272.0,24707.0,6782.0,15.463541429157736
3098,"Spokane County, Washington",490764.0,37.4,52159.0,28325.0,72371.0,14.746599180053957
3099,"Lincoln County, Washington",10344.0,48.6,49460.0,26918.0,1395.0,13.486078886310905
3100,"Chelan County, Washington",75138.0,39.9,54975.0,27605.0,9516.0,12.66469695759802
3101,"Jefferson County, Washington",30524.0,57.1,51842.0,32317.0,3799.0,12.44594417507535
3102,"Kitsap County, Washington",258903.0,39.1,68336.0,34412.0,24850.0,9.598189283245077
3103,"King County, Washington",2118119.0,37.2,83571.0,46316.0,212509.0,10.03291127646747
3104,"Pacific County, Washington",20940.0,52.7,39895.0,23050.0,3847.0,18.371537726838586
3105,"Pend Oreille County, Washington",13066.0,50.2,49184.0,26128.0,2145.0,16.416653910913823
3106,"San Juan County, Washington",16221.0,55.7,60271.0,40784.0,1706.0,10.517230750262007
3107,"Skamania County, Washington",11498.0,46.0,53606.0,28644.0,1508.0,13.115324404244216
3108,"Whitman County, Washington",47794.0,24.5,41574.0,22154.0,11240.0,23.517596351006404
3109,"Yakima County, Washington",248279.0,32.7,47470.0,21510.0,46428.0,18.69993032032512
3110,"Clallam County, Washington",73439.0,50.5,48002.0,28857.0,12353.0,16.820762809951116
3111,"Cowlitz County, Washington",103590.0,41.4,49804.0,25878.0,17197.0,16.6010232647939
3112,"Ferry County, Washington",7568.0,49.0,41081.0,21951.0,1582.0,20.903805496828753
3113,"Klickitat County, Washington",21172.0,45.9,51258.0,25069.0,3138.0,14.821462308709616
3114,"Lewis County, Washington",76012.0,42.8,46387.0,23853.0,11987.0,15.769878440246277
3115,"Douglas County, Washington",40585.0,37.3,55805.0,25060.0,5533.0,13.633115683134163
3116,"Grays Harbor County, Washington",71454.0,43.5,45483.0,24081.0,10956.0,15.332941472835671
3117,"Island County, Washington",80323.0,44.1,61516.0,33837.0,7414.0,9.230232934526848
3118,"Pierce County, Washington",845193.0,36.0,63881.0,31157.0,101328.0,11.988741033113147
3119,"Wahkiakum County, Washington",4105.0,53.3,49508.0,26964.0,558.0,13.5931790499391
3120,"Franklin County, Washington",89124.0,29.9,60275.0,22125.0,13818.0,15.504241281809614
3121,"Walla Walla County, Washington",59862.0,37.3,52630.0,26651.0,7861.0,13.131869967592129
3122,"Grant County, Washington",93420.0,32.6,52382.0,22508.0,14672.0,15.705416399058018
3123,"Whatcom County, Washington",212738.0,36.9,56419.0,29186.0,31630.0,14.868053662251219
3124,"Snohomish County, Washington",771904.0,37.8,78020.0,35737.0,67118.0,8.695122709559739
3125,"Campbell County, Wyoming",48116.0,33.2,80178.0,33200.0,4450.0,9.248482833153213
3126,"Lincoln County, Wyoming",18791.0,39.1,63756.0,29516.0,1728.0,9.195891650258103
3127,"Johnson County, Wyoming",8562.0,45.0,52415.0,32732.0,838.0,9.78743284279374
3128,"Natrona County, Wyoming",81023.0,36.3,59400.0,31900.0,7849.0,9.687372721326044
3129,"Laramie County, Wyoming",97031.0,36.8,62879.0,31554.0,9828.0,10.128721748719482
3130,"Converse County, Wyoming",14166.0,40.0,62776.0,31948.0,1120.0,7.906254411972328
3131,"Niobrara County, Wyoming",2479.0,40.4,36793.0,23370.0,321.0,12.948769665187575
3132,"Teton County, Wyoming",22923.0,39.0,80049.0,49200.0,1561.0,6.809754395148977
3133,"Sweetwater County, Wyoming",44527.0,34.0,71083.0,31700.0,5274.0,11.844498843398387
3134,"Platte County, Wyoming",8703.0,46.7,47380.0,31242.0,902.0,10.364242215328048
3135,"Sheridan County, Wyoming",29964.0,42.1,56455.0,31643.0,1986.0,6.627953544253104
3136,"Big Horn County, Wyoming",11920.0,41.2,51716.0,23724.0,1518.0,12.734899328859061
3137,"Crook County, Wyoming",7347.0,42.2,66944.0,34186.0,370.0,5.036069143868246
3138,"Park County, Wyoming",29276.0,44.2,60828.0,32557.0,2000.0,6.831534362617844
3139,"Albany County, Wyoming",37944.0,27.1,45816.0,26034.0,8205.0,21.623972169512967
3140,"Carbon County, Wyoming",15689.0,38.2,57644.0,27797.0,1985.0,12.652176684301102
3141,"Goshen County, Wyoming",13479.0,43.7,48422.0,27253.0,1701.0,12.61963053638994
3142,"Uinta County, Wyoming",20758.0,35.1,54672.0,27115.0,3048.0,14.683495519799596
3143,"Washakie County, Wyoming",8253.0,43.4,51362.0,27345.0,1039.0,12.589361444323277
3144,"Hot Springs County, Wyoming",4741.0,49.7,48403.0,30939.0,579.0,12.21261337270618
3145,"Fremont County, Wyoming",40354.0,38.3,55013.0,27220.0,5380.0,13.332011696486099
3146,"Sublette County, Wyoming",10037.0,37.5,84911.0,32175.0,743.0,7.402610341735579
3147,"Weston County, Wyoming",7117.0,42.2,59605.0,30955.0,973.0,13.671490796683996
3148,"Rock County, Wisconsin",161226.0,39.3,53410.0,26954.0,22550.0,13.986577847245481
3149,"Taylor County, Wisconsin",20344.0,43.4,49821.0,26290.0,2190.0,10.76484467164766
3150,"Waushara County, Wisconsin",24170.0,48.8,48412.0,25838.0,2538.0,10.500620604054614
3151,"Adams County, Wisconsin",20111.0,52.6,44003.0,24874.0,2457.0,12.217194570135746
3152,"Bayfield County, Wisconsin",15004.0,51.6,50110.0,28272.0,1629.0,10.857104772060783
3153,"Lafayette County, Wisconsin",16755.0,41.6,55859.0,27023.0,1730.0,10.32527603700388
3154,"Monroe County, Wisconsin",45303.0,39.5,56479.0,26724.0,5606.0,12.374456437763504
3155,"Pierce County, Wisconsin",41226.0,36.6,66772.0,31109.0,4132.0,10.022801144908552
3156,"Wood County, Wisconsin",73427.0,43.8,51603.0,29039.0,8037.0,10.945564982908195
3157,"Ashland County, Wisconsin",15779.0,41.7,41505.0,22983.0,2215.0,14.037644971164205
3158,"Calumet County, Wisconsin",49737.0,39.8,70662.0,32713.0,2917.0,5.8648491062991335
3159,"Florence County, Wisconsin",4354.0,51.9,47827.0,28211.0,362.0,8.314193844740469
3160,"Jefferson County, Wisconsin",84586.0,40.1,59215.0,28819.0,7977.0,9.43063863996406
3161,"Kenosha County, Wisconsin",167886.0,37.9,57269.0,28996.0,23594.0,14.053583979605209
3162,"Iron County, Wisconsin",5748.0,53.8,39855.0,26689.0,851.0,14.805149617258177
3163,"Clark County, Wisconsin",34513.0,37.5,49131.0,23437.0,4485.0,12.995103294410802
3164,"St. Croix County, Wisconsin",87142.0,38.3,77768.0,36561.0,4103.0,4.70840696793739
3165,"Oconto County, Wisconsin",37465.0,46.3,55762.0,28437.0,3356.0,8.957693847591084
3166,"Lincoln County, Wisconsin",27994.0,46.9,54203.0,28603.0,2510.0,8.96620704436665
3167,"Waupaca County, Wisconsin",51651.0,44.9,54071.0,29423.0,5506.0,10.660006582641188
3168,"Barron County, Wisconsin",45358.0,44.2,49257.0,26935.0,5138.0,11.327659949733233
3169,"Sawyer County, Wisconsin",16384.0,49.7,43565.0,29712.0,2825.0,17.242431640625
3170,"Green Lake County, Wisconsin",18745.0,45.5,50276.0,26372.0,2113.0,11.272339290477461
3171,"Price County, Wisconsin",13566.0,51.3,45680.0,27161.0,1582.0,11.661506707946337
3172,"Marquette County, Wisconsin",15164.0,49.4,49052.0,26050.0,1752.0,11.553679767871275
3173,"Marinette County, Wisconsin",40712.0,47.7,44958.0,25778.0,5224.0,12.831597563371979
3174,"Milwaukee County, Wisconsin",956586.0,34.6,46784.0,26933.0,191973.0,20.0685563033538
3175,"Racine County, Wisconsin",195101.0,40.1,58334.0,29582.0,22623.0,11.595532570309738
3176,"Winnebago County, Wisconsin",169540.0,38.0,55128.0,29763.0,19750.0,11.649168337855373
3177,"Dunn County, Wisconsin",44260.0,34.2,54605.0,26354.0,5209.0,11.769091730682332
3178,"Forest County, Wisconsin",9035.0,46.2,43356.0,23936.0,1541.0,17.05589374654123
3179,"Green County, Wisconsin",36869.0,42.8,60609.0,30208.0,3232.0,8.766172122921695
3180,"Grant County, Wisconsin",51742.0,35.6,50522.0,23753.0,7323.0,14.15291252754049
3181,"Rusk County, Wisconsin",14211.0,48.6,41930.0,23574.0,2118.0,14.903947646189572
3182,"Shawano County, Wisconsin",41136.0,44.9,51751.0,26627.0,4618.0,11.226176584986387
3183,"Sheboygan County, Wisconsin",115094.0,41.3,56114.0,28849.0,9153.0,7.952630024154169
3184,"Langlade County, Wisconsin",19190.0,47.6,44122.0,25142.0,2779.0,14.481500781657113
3185,"Menominee County, Wisconsin",4506.0,31.4,38080.0,17197.0,1590.0,35.28628495339547
3186,"Outagamie County, Wisconsin",183288.0,37.9,61523.0,30858.0,15502.0,8.457727729038453
3187,"Vernon County, Wisconsin",30378.0,42.3,49996.0,25314.0,4966.0,16.347356639673446
3188,"Buffalo County, Wisconsin",13243.0,45.7,54753.0,28286.0,1406.0,10.616929698708752
3189,"Columbia County, Wisconsin",56790.0,42.4,63293.0,31290.0,4585.0,8.073604507835887
3190,"Kewaunee County, Wisconsin",20378.0,43.9,60320.0,28767.0,1851.0,9.083325154578468
3191,"La Crosse County, Wisconsin",117582.0,35.5,54127.0,29495.0,16246.0,13.816740657583644
3192,"Brown County, Wisconsin",258004.0,37.0,56775.0,29874.0,28320.0,10.97657400660455
3193,"Eau Claire County, Wisconsin",102388.0,34.3,52178.0,27780.0,14197.0,13.865882720631324
3194,"Marathon County, Wisconsin",135293.0,40.7,56509.0,30151.0,13754.0,10.166083980693754
3195,"Oneida County, Wisconsin",35352.0,50.6,52945.0,30550.0,3113.0,8.805725277212039
3196,"Polk County, Wisconsin",43328.0,44.8,53551.0,27993.0,4215.0,9.728120384047267
3197,"Trempealeau County, Wisconsin",29510.0,40.5,54009.0,26654.0,2605.0,8.827516096238563
3198,"Washburn County, Wisconsin",15638.0,50.4,46592.0,28232.0,2000.0,12.78935925310142
3199,"Waukesha County, Wisconsin",396731.0,43.1,81140.0,42094.0,19634.0,4.948945255097282
3200,"Dodge County, Wisconsin",87833.0,42.4,56038.0,27000.0,7293.0,8.303257317864585
3201,"Walworth County, Wisconsin",102917.0,39.4,58401.0,29192.0,12405.0,12.053402256187024
3202,"Vilas County, Wisconsin",21465.0,53.4,42720.0,29058.0,3240.0,15.09433962264151
3203,"Crawford County, Wisconsin",16313.0,45.7,47331.0,24391.0,2031.0,12.450193097529578
3204,"Juneau County, Wisconsin",26427.0,45.2,48817.0,24376.0,3545.0,13.414311121201802
3205,"Manitowoc County, Wisconsin",79680.0,44.5,51053.0,27777.0,8036.0,10.085341365461847
3206,"Sauk County, Wisconsin",63340.0,41.3,54447.0,28331.0,7062.0,11.14935269971582
3207,"Washington County, Wisconsin",133967.0,42.6,73021.0,36177.0,7320.0,5.464032187031134
3208,"Burnett County, Wisconsin",15239.0,52.1,45891.0,26308.0,2192.0,14.384145941334733
3209,"Chippewa County, Wisconsin",63445.0,41.2,55240.0,27020.0,6525.0,10.284498384427456
3210,"Dane County, Wisconsin",522837.0,34.8,67631.0,37193.0,63003.0,12.050218328083131
3211,"Door County, Wisconsin",27443.0,52.3,56494.0,34253.0,2282.0,8.315417410632948
