NAICS2017 Label,Number Employed,Name,GEO ID,Population,Broadband (%),Year,Percent Employed
Administrative and support and waste management and remediation services,14.0,"San Jacinto County, Texas",0500000US48407,27436.0,40.57143,2017,0.05102784662487243
Administrative and support and waste management and remediation services,0.0,"Tom Green County, Texas",0500000US48451,116906.0,79.306602,2017,0.0
Administrative and support and waste management and remediation services,110.0,"Upshur County, Texas",0500000US48459,40506.0,53.9823,2017,0.27156470646324
Administrative and support and waste management and remediation services,0.0,"Victoria County, Texas",0500000US48469,91518.0,70.028651,2017,0.0
Administrative and support and waste management and remediation services,600.0,"Waller County, Texas",0500000US48473,48443.0,41.806018,2017,1.238569039902566
Administrative and support and waste management and remediation services,178.0,"Wharton County, Texas",0500000US48481,41430.0,49.333331,2017,0.4296403572290611
Administrative and support and waste management and remediation services,2631.0,"Wichita County, Texas",0500000US48485,131778.0,82.794988,2017,1.9965396348404134
Administrative and support and waste management and remediation services,169.0,"Wilson County, Texas",0500000US48493,47205.0,59.16667,2017,0.3580129223599195
Administrative and support and waste management and remediation services,134.0,"Hockley County, Texas",0500000US48219,23273.0,60.000002,2017,0.5757745026425471
Administrative and support and waste management and remediation services,0.0,"Marion County, Texas",0500000US48315,10140.0,53.846151,2017,0.0
Administrative and support and waste management and remediation services,259.0,"Maverick County, Texas",0500000US48323,57471.0,50.0,2017,0.450662073045536
Administrative and support and waste management and remediation services,0.0,"Midland County, Texas",0500000US48329,159883.0,88.02532,2017,0.0
Administrative and support and waste management and remediation services,1581.0,"Grayson County, Texas",0500000US48181,126146.0,82.33881600000002,2017,1.253309657064037
Administrative and support and waste management and remediation services,126.0,"Live Oak County, Texas",0500000US48297,12043.0,52.49999800000001,2017,1.0462509341526198
Administrative and support and waste management and remediation services,101.0,"Llano County, Texas",0500000US48299,20195.0,39.263806,2017,0.5001237930180737
Administrative and support and waste management and remediation services,0.0,"Palo Pinto County, Texas",0500000US48363,28109.0,61.440676,2017,0.0
Administrative and support and waste management and remediation services,0.0,"Fannin County, Texas",0500000US48147,33787.0,49.803922,2017,0.0
Administrative and support and waste management and remediation services,640.0,"Karnes County, Texas",0500000US48255,15051.0,60.465115,2017,4.252209155537838
Administrative and support and waste management and remediation services,0.0,"DeWitt County, Texas",0500000US48123,20474.0,53.01204900000001,2017,0.0
Administrative and support and waste management and remediation services,4725.0,"Brazos County, Texas",0500000US48041,214231.0,84.552741,2017,2.205563153791935
Administrative and support and waste management and remediation services,0.0,"Callahan County, Texas",0500000US48059,13660.0,55.833333999999994,2017,0.0
Administrative and support and waste management and remediation services,85.0,"Cass County, Texas",0500000US48067,30118.0,52.17391300000001,2017,0.28222325519622815
Administrative and support and waste management and remediation services,74.0,"Gaines County, Texas",0500000US48165,19889.0,46.511626,2017,0.37206496053094673
Administrative and support and waste management and remediation services,4244.0,"Gregg County, Texas",0500000US48183,123402.0,83.10678,2017,3.4391663020048298
Administrative and support and waste management and remediation services,138.0,"Gray County, Texas",0500000US48179,22962.0,57.926828,2017,0.6009929448654299
Administrative and support and waste management and remediation services,29.0,"Madison County, Texas",0500000US48313,13979.0,54.08163700000001,2017,0.20745403820015737
Administrative and support and waste management and remediation services,0.0,"Lubbock County, Texas",0500000US48303,298042.0,81.206912,2017,0.0
Administrative and support and waste management and remediation services,203.0,"Jack County, Texas",0500000US48237,8839.0,55.737704,2017,2.296639891390429
Administrative and support and waste management and remediation services,927.0,"Kaufman County, Texas",0500000US48257,114852.0,85.40286400000001,2017,0.8071256921951729
Administrative and support and waste management and remediation services,851.0,"Kendall County, Texas",0500000US48259,40306.0,51.98675400000001,2017,2.111348186374237
Administrative and support and waste management and remediation services,25.0,"Bosque County, Texas",0500000US48035,17955.0,48.888889,2017,0.1392369813422445
